sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
The drunk and the lamppost hugged.,The drunk and the lamppost hugged.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Italy touches France.,Italy touches France.,1,0.0,13.815511557963774,3.716922323369668,1.0
Italy and France touch.,Italy and France touch.,1,0.0,13.815511557963774,3.716922323369668,1.0
Ellen argued Helen.,Ellen argued with Helen.,0,0.2631578947368421,1.5686129095874186,1.252442776971235,0.15669225947069265
Ellen and Helen argued.,Ellen and Helen argued.,1,0.0,13.815511557963774,3.716922323369668,1.0
The sign warned us against skating on the pond.,The sign warned us against skating on the pond.,1,0.0,13.815511557963774,3.716922323369668,1.0
The sign warned against skating on the pond.,The sign warned against skating on the pond.,1,0.0,13.815511557963774,3.716922323369668,1.0
for discussion of the same phenomenon in Russian.,for discussion of the same phenomenon in Russian.,1,0.0,13.815511557963774,3.716922323369668,1.0
That dog bites people.,Dog bites people.,1,0.2727272727272727,1.5404421600011815,1.2411455031547194,0.1528265027147604
That dog bites.,That dog bites.,1,0.0,13.815511557963774,3.716922323369668,1.0
I cut the bread with this knife.,I cut the bread with this knife.,1,0.0,13.815511557963774,3.716922323369668,1.0
This knife cut the bread.,This knife cut the bread.,1,0.0,13.815511557963774,3.716922323369668,1.0
This knife doesn't cut.,This knife doesn't cut.,1,0.0,13.815511557963774,3.716922323369668,1.0
These shears clip well.,These shears clip well.,1,0.0,13.815511557963774,3.716922323369668,1.0
This machine records well.,This machine records well.,1,0.0,13.815511557963774,3.716922323369668,1.0
This oven cooks well.,This oven cooks well.,1,0.0,13.815511557963774,3.716922323369668,1.0
"This lotion softens, soothes, and protects.","This lotion softens, soothes, and protects.",1,0.0,13.815511557963774,3.716922323369668,1.0
"This polish cleans, protects, and shines.","This polish cleans, protects, and shines.",1,0.0,13.815511557963774,3.716922323369668,1.0
This key won't open.,This key won't open.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
This key won't open the Jock.,This key won't open the Jock.,1,0.0,13.815511557963774,3.716922323369668,1.0
This hammer won't break.,This hammer won't break.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
This hammer won't break the window.,This hammer won't break the window.,1,0.0,13.815511557963774,3.716922323369668,1.0
They pushed their way through the crowd.,They pushed their way through the crowd.,1,0.0,13.815511557963774,3.716922323369668,1.0
They pushed through the crowd.,They pushed through the crowd.,1,0.0,13.815511557963774,3.716922323369668,1.0
Bake for 30 minutes.,Bake for 30 minutes.,1,0.0,13.815511557963774,3.716922323369668,1.0
Like the ice cream.,Like the ice cream.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Like after tasting.,Like after tasting.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Paula hit the fence.,Paula hit the fence.,1,0.0,13.815511557963774,3.716922323369668,1.0
Paula hit at the fence.,Paula hit the fence.,1,0.13043478260869565,2.159477467331088,1.4695160656934267,0.23097146576765665
Faustina sprayed the lilies.,Faustina sprayed the lilies.,1,0.0,13.815511557963774,3.716922323369668,1.0
Janet broke at the bread.,Janet broke the bread.,0,0.12,2.233584781065227,1.4945182438047477,0.23952683412613313
I pushed the table.,I pushed the table.,1,0.0,13.815511557963774,3.716922323369668,1.0
I pushed at the table.,I pushed it to the table.,1,0.18181818181818182,1.8717975230702044,1.3681365147784794,0.19628091207939402
I pushed on the table.,I pushed it on the table.,1,0.13636363636363635,2.1202570828932594,1.4561102578078555,0.22638420044647667
I pushed against the table.,I pushed against the table.,1,0.0,13.815511557963774,3.716922323369668,1.0
The mouse nibbled the cheese.,The mouse nibbled the cheese.,1,0.0,13.815511557963774,3.716922323369668,1.0
The mouse nibbled at the cheese.,The mouse nibbled at the cheese.,1,0.0,13.815511557963774,3.716922323369668,1.0
The mouse nibbled on the cheese.,The mouse nibbled on the cheese.,1,0.0,13.815511557963774,3.716922323369668,1.0
Monica moved at the cat.,Monica moved at the cat.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Martha climbed up the mountain.,Martha climbed up the mountain.,1,0.0,13.815511557963774,3.716922323369668,1.0
Martha climbed the mountain.,Martha climbed the mountain.,1,0.0,13.815511557963774,3.716922323369668,1.0
They skated along the canals.,They skated along the canals.,1,0.0,13.815511557963774,3.716922323369668,1.0
They skated the canals.,They skated the canals.,1,0.0,13.815511557963774,3.716922323369668,1.0
The spaceship revolves around the earth.,The spaceship revolves around the Earth.,1,0.025,3.7135330431135665,1.9270529424781164,0.38753368610906797
The spaceship revolves the earth.,The spaceship revolves around the Earth.,0,0.24242424242424243,1.6341272049107045,1.2783298498082194,0.16555042546155196
Martha slowly descended the stairs.,Martha slowly descends the stairs.,1,0.05714285714285714,2.917754178182901,1.70814348875699,0.3126261718357795
Jill met Sarah.,Jill met Sarah.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jill embraced Sarah.,Jill embraced Sarah.,1,0.0,13.815511557963774,3.716922323369668,1.0
Bill sold Tom a car.,Bill sold Tom a car.,1,0.0,13.815511557963774,3.716922323369668,1.0
Bill sent a package London.,Bill sent a package to London.,1,0.1111111111111111,2.3025769930341404,1.5174244604045832,0.24736499605898893
Bill sent Tom a package.,Bill sent Tom a package.,1,0.0,13.815511557963774,3.716922323369668,1.0
Bill sent London a package.,Bill sent London a package.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Martha carved a toy for the baby.,Martha carved a toy for the baby.,1,0.0,13.815511557963774,3.716922323369668,1.0
Martha carved the baby a toy.,Martha carved the baby a toy.,1,0.0,13.815511557963774,3.716922323369668,1.0
The architect selected a house for the couple.,The architect selected a house for the couple.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jack sprayed paint on the wall.,Jack sprays paint on the wall.,1,0.06451612903225806,2.803345820420157,1.674319509657627,0.30105211619726585
Jack sprayed the wall with paint.,Jack sprayed the wall with paint.,1,0.0,13.815511557963774,3.716922323369668,1.0
June covered the blanket over the baby.,June covered the blanket over the baby.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
June covered the baby with a blanket.,June covered the baby with a blanket.,1,0.0,13.815511557963774,3.716922323369668,1.0
Tamara poured the bowl with water.,Tamara poured the bowl with water.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Henry cleared dishes from the table.,Henry cleared dishes from the table.,1,0.0,13.815511557963774,3.716922323369668,1.0
Henry cleared the table of dishes.,Henry cleared the table of dishes.,1,0.0,13.815511557963774,3.716922323369668,1.0
The thief stole the painting from the museum.,The thief stole the painting from the museum.,1,0.0,13.815511557963774,3.716922323369668,1.0
The thief stole the museum of the painting.,The thief stole the museum of the painting.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The doctor cured Pat of pneumonia.,The doctor cured Pat of pneumonia.,1,0.0,13.815511557963774,3.716922323369668,1.0
Helen wiped the wall.,Helen wiped the wall.,1,0.0,13.815511557963774,3.716922323369668,1.0
Helen wiped the wall of fingerprints.,Helen wiped the wall of fingerprints.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Bees are swarming in the garden.,Bees are swarming in the garden.,1,0.0,13.815511557963774,3.716922323369668,1.0
The garden is swarming with bees.,The garden is swarming with bees.,1,0.0,13.815511557963774,3.716922323369668,1.0
People are seething in the square.,People are seeing in the square.,0,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
The pasture is herding with cattle.,The pasture is herding with cattle.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Clouds cleared from the sky.,Clouds cleared from the sky.,1,0.0,13.815511557963774,3.716922323369668,1.0
The sky cleared.,The sky cleared.,1,0.0,13.815511557963774,3.716922323369668,1.0
Martha carved the piece of wood into a toy.,Martha carved the piece of wood into a toy.,1,0.0,13.815511557963774,3.716922323369668,1.0
David constructed a house out of.,David constructed a house out of it.,1,0.09090909090909091,2.484896566514746,1.576355469592676,0.2675302988216551
David constructed a house from bricks.,David constructed a house from bricks.,1,0.0,13.815511557963774,3.716922323369668,1.0
David constructed the bricks into a house.,David constructed the bricks into a house.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I whipped the eggs into a froth.,I whipped the eggs into a froth.,1,0.0,13.815511557963774,3.716922323369668,1.0
The witch turned him into a frog.,The witch turned him into a frog.,1,0.0,13.815511557963774,3.716922323369668,1.0
The witch turned him from a prince.,The witch turned him into a prince.,0,0.11428571428571428,2.2772594324835316,1.5090591215997906,0.24450250325536999
An oak tree will grow from that acorn.,An oak tree will grow from that acorn.,1,0.0,13.815511557963774,3.716922323369668,1.0
The witch turned him from a prince into a frog.,The witch turned him from a prince into a frog.,1,0.0,13.815511557963774,3.716922323369668,1.0
Martha carved the piece of wood from a branch into a toy.,Martha carved the piece of wood from a branch into a toy.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I whipped the eggs from a puddle into a froth.,I whipped the eggs from a puddle into a froth.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He turned from a prince into a frog.,He turned from a prince into a frog.,1,0.0,13.815511557963774,3.716922323369668,1.0
That acorn will grow from a seed into an oak tree.,That acorn will grow from a seed into an oak tree.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The car collided with the fence.,The car collided with the fence.,1,0.0,13.815511557963774,3.716922323369668,1.0
I separated the yolk from the white.,I separated the yolk from the white.,1,0.0,13.815511557963774,3.716922323369668,1.0
I separated the yolk and the white.,I separated the yolk and the white.,1,0.0,13.815511557963774,3.716922323369668,1.0
I mixed the sugar and the butter.,I mixed the sugar and the butter.,1,0.0,13.815511557963774,3.716922323369668,1.0
I confused Maria with Anna.,I confused Maria with Anna.,1,0.0,13.815511557963774,3.716922323369668,1.0
I confused Maria and Anna.,I confused Maria and Anna.,1,0.0,13.815511557963774,3.716922323369668,1.0
Linda taped the label to the cover.,Linda taped the label to the cover.,1,0.0,13.815511557963774,3.716922323369668,1.0
Linda taped the label and the cover.,Linda taped the label and the cover.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Harriet alternated folk songs with pop songs.,Harriet alternated folk songs with pop songs.,1,0.0,13.815511557963774,3.716922323369668,1.0
Harriet alternated folk songs and pop songs together.,Harriet alternated folk songs and pop songs together.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I broke the twig and the branch apart.,I broke the twig and the branch apart.,1,0.0,13.815511557963774,3.716922323369668,1.0
I detached the handle and the box apart.,I detached the handle and the box apart.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Brenda agreed with Molly.,Brenda agreed with Molly.,1,0.0,13.815511557963774,3.716922323369668,1.0
Brenda and Molly agreed.,Brenda and Molly agreed.,1,0.0,13.815511557963774,3.716922323369668,1.0
The oil separated from the vinegar.,The oil separated from the vinegar.,1,0.0,13.815511557963774,3.716922323369668,1.0
The oil and vinegar separated.,The oil and vinegar separated.,1,0.0,13.815511557963774,3.716922323369668,1.0
Bill married with Kathy.,Bill married Kathy.,0,0.20833333333333334,1.757853945149758,1.3258408445774168,0.18180797148487532
Bill and Kathy married.,Bill and Kathy married.,1,0.0,13.815511557963774,3.716922323369668,1.0
The twig broke off of the branch.,The twig broke off the branch.,1,0.09090909090909091,2.484896566514746,1.576355469592676,0.2675302988216551
The twig and the branch broke.,The twig and the branch broke.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The eggs and the cream mixed together.,The eggs and the cream mix together.,1,0.05263157894736842,2.9957142237340375,1.7308131683500787,0.3203833943715108
Plays and ballets alternate together.,Plays and ballets alternate together.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The twig and the branch broke apart.,The twig and the branch broke apart.,1,0.0,13.815511557963774,3.716922323369668,1.0
The yolk and the white separated apart.,The yolk and the white separated apart.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The judge presented the winner with a prize.,The judge presented the winner with a prize.,1,0.0,13.815511557963774,3.716922323369668,1.0
The judge offered a prize to the winner.,The judge offered a prize to the winner.,1,0.0,13.815511557963774,3.716922323369668,1.0
